date_game,time_game,visitor_team_name,visitor_goals,home_team_name,home_goals,overtimes,attendance,game_duration,game_remarks,is_playoff_game_flag,season
2016-02-27,7:00 PM,Toronto Maple Leafs,1.0,Montreal Canadiens,4.0,,"21,288",2:40,,0,2016
2016-02-27,3:00 PM,St. Louis Blues,0.0,Nashville Predators,5.0,,"17,379",2:34,,0,2016
2016-02-27,1:00 PM,Arizona Coyotes,2.0,Philadelphia Flyers,4.0,,"19,773",2:30,,0,2016
2016-02-27,3:00 PM,Winnipeg Jets,1.0,Pittsburgh Penguins,4.0,,"18,650",2:23,,0,2016
2016-02-28,9:00 PM,Los Angeles Kings,2.0,Anaheim Ducks,4.0,,"17,174",2:44,,0,2016
2016-02-28,6:30 PM,Tampa Bay Lightning,4.0,Boston Bruins,1.0,,"17,565",2:31,,0,2016
2016-02-28,3:00 PM,St. Louis Blues,5.0,Carolina Hurricanes,2.0,,"15,128",2:30,,0,2016
2016-02-28,12:30 PM,Washington Capitals,2.0,Chicago Blackhawks,3.0,,"22,218",2:24,,0,2016
2016-02-28,9:30 PM,New York Islanders,1.0,Edmonton Oilers,3.0,,"16,839",2:23,,0,2016
2016-02-28,3:00 PM,Florida Panthers,1.0,Minnesota Wild,3.0,,"19,093",2:37,,0,2016
2016-02-28,7:00 PM,San Jose Sharks,4.0,Vancouver Canucks,1.0,,"18,570",2:19,,0,2016
2016-02-29,8:30 PM,Detroit Red Wings,3.0,Dallas Stars,2.0,OT,"18,532",2:40,,0,2016
2016-02-29,7:00 PM,Columbus Blue Jackets,1.0,New York Rangers,2.0,,"18,006",2:26,,0,2016
2016-02-29,7:00 PM,Calgary Flames,3.0,Philadelphia Flyers,5.0,,"19,065",2:37,,0,2016
2016-02-29,7:00 PM,Arizona Coyotes,0.0,Pittsburgh Penguins,6.0,,"18,435",2:29,,0,2016
2016-02-29,10:30 PM,Montreal Canadiens,2.0,San Jose Sharks,6.0,,"16,205",2:28,,0,2016
2016-02-29,7:30 PM,Tampa Bay Lightning,2.0,Toronto Maple Leafs,1.0,,"18,933",2:28,,0,2016
2016-03-01,7:00 PM,Calgary Flames,1.0,Boston Bruins,2.0,,"17,565",2:28,,0,2016
2016-03-01,7:30 PM,Edmonton Oilers,2.0,Buffalo Sabres,1.0,OT,"19,070",2:40,,0,2016
2016-03-01,8:00 PM,Colorado Avalanche,3.0,Minnesota Wild,6.0,,"19,107",2:23,,0,2016
2016-03-01,7:00 PM,Carolina Hurricanes,3.0,New Jersey Devils,1.0,,"14,251",2:26,,0,2016
2016-03-01,8:00 PM,Dallas Stars,3.0,Nashville Predators,5.0,,"17,113",2:45,,0,2016
2016-03-01,7:30 PM,St. Louis Blues,4.0,Ottawa Senators,3.0,SO,"17,207",2:51,,0,2016
2016-03-01,10:00 PM,New York Islanders,3.0,Vancouver Canucks,2.0,,"18,264",2:29,,0,2016
2016-03-01,8:00 PM,Florida Panthers,3.0,Winnipeg Jets,2.0,,"15,294",2:21,,0,2016
2016-03-01,7:30 PM,Pittsburgh Penguins,2.0,Washington Capitals,3.0,,"18,506",2:30,,0,2016
2016-03-02,10:00 PM,Montreal Canadiens,2.0,Anaheim Ducks,3.0,SO,"15,273",2:47,,0,2016
2016-03-02,8:00 PM,Chicago Blackhawks,5.0,Detroit Red Wings,2.0,,"20,027",2:28,,0,2016
2016-03-02,7:00 PM,Toronto Maple Leafs,2.0,Washington Capitals,3.0,,"18,506",2:32,,0,2016
2016-03-03,9:00 PM,Anaheim Ducks,5.0,Arizona Coyotes,1.0,,"11,999",2:31,,0,2016
2016-03-03,7:00 PM,Chicago Blackhawks,2.0,Boston Bruins,4.0,,"17,565",2:25,,0,2016
2016-03-03,7:00 PM,Calgary Flames,3.0,Buffalo Sabres,6.0,,"18,651",2:31,,0,2016
2016-03-03,9:00 PM,Florida Panthers,2.0,Colorado Avalanche,3.0,,"16,194",2:24,,0,2016
2016-03-03,10:30 PM,Montreal Canadiens,2.0,Los Angeles Kings,3.0,,"18,230",2:25,,0,2016
2016-03-03,8:00 PM,New Jersey Devils,5.0,Nashville Predators,4.0,OT,"17,113",2:50,,0,2016
2016-03-03,7:30 PM,Tampa Bay Lightning,4.0,Ottawa Senators,1.0,,"17,943",2:27,,0,2016
2016-03-03,7:00 PM,Edmonton Oilers,4.0,Philadelphia Flyers,0.0,,"18,636",2:32,,0,2016
2016-03-03,7:00 PM,New York Rangers,1.0,Pittsburgh Penguins,4.0,,"18,492",2:22,,0,2016
2016-03-03,7:30 PM,Minnesota Wild,2.0,Toronto Maple Leafs,1.0,,"18,915",2:27,,0,2016
2016-03-03,10:00 PM,San Jose Sharks,3.0,Vancouver Canucks,2.0,,"18,422",2:24,,0,2016
2016-03-03,8:00 PM,New York Islanders,4.0,Winnipeg Jets,3.0,OT,"15,294",2:32,,0,2016
2016-03-04,7:00 PM,Edmonton Oilers,3.0,Columbus Blue Jackets,6.0,,"15,010",2:38,,0,2016
2016-03-04,8:30 PM,New Jersey Devils,2.0,Dallas Stars,4.0,,"18,117",2:31,,0,2016
2016-03-04,7:00 PM,New York Rangers,3.0,Washington Capitals,2.0,,"18,506",2:37,,0,2016
2016-03-05,9:00 PM,Florida Panthers,1.0,Arizona Coyotes,5.0,,"14,825",2:31,,0,2016
2016-03-05,7:00 PM,Washington Capitals,2.0,Boston Bruins,1.0,OT,"17,565",2:40,,0,2016
2016-03-05,1:00 PM,Minnesota Wild,3.0,Buffalo Sabres,2.0,SO,"19,070",2:47,,0,2016
2016-03-05,3:00 PM,Nashville Predators,5.0,Colorado Avalanche,2.0,,"17,165",2:32,,0,2016
2016-03-05,4:00 PM,Anaheim Ducks,3.0,Los Angeles Kings,2.0,,"18,230",2:36,,0,2016
2016-03-05,7:00 PM,Columbus Blue Jackets,0.0,Philadelphia Flyers,6.0,,"19,645",2:23,,0,2016
2016-03-05,3:00 PM,Calgary Flames,4.0,Pittsburgh Penguins,2.0,,"18,663",2:26,,0,2016
2016-03-05,10:00 PM,Vancouver Canucks,4.0,San Jose Sharks,2.0,,"17,562",2:36,,0,2016
2016-03-05,7:00 PM,Carolina Hurricanes,3.0,Tampa Bay Lightning,4.0,OT,"19,092",2:31,,0,2016
2016-03-05,7:00 PM,Ottawa Senators,3.0,Toronto Maple Leafs,2.0,,"19,339",2:32,,0,2016
2016-03-05,7:00 PM,Montreal Canadiens,2.0,Winnipeg Jets,4.0,,"15,294",2:20,,0,2016
2016-03-06,5:00 PM,Detroit Red Wings,1.0,Chicago Blackhawks,4.0,,"22,247",2:24,,0,2016
2016-03-06,8:00 PM,St. Louis Blues,4.0,Minnesota Wild,2.0,,"19,040",2:35,,0,2016
2016-03-06,5:00 PM,Pittsburgh Penguins,6.0,New Jersey Devils,1.0,,"15,856",2:27,,0,2016
2016-03-06,5:00 PM,New York Islanders,6.0,New York Rangers,4.0,,"18,006",2:28,,0,2016
2016-03-06,5:00 PM,Dallas Stars,2.0,Ottawa Senators,1.0,,"19,419",2:33,,0,2016
2016-03-06,7:00 PM,Edmonton Oilers,2.0,Winnipeg Jets,1.0,,"15,294",2:21,,0,2016
2016-03-07,10:00 PM,Washington Capitals,2.0,Anaheim Ducks,1.0,SO,"17,174",2:38,,0,2016
2016-03-07,9:00 PM,San Jose Sharks,2.0,Calgary Flames,1.0,OT,"18,740",2:26,,0,2016
2016-03-07,9:00 PM,Arizona Coyotes,1.0,Colorado Avalanche,3.0,,"15,393",2:29,,0,2016
2016-03-07,7:30 PM,Boston Bruins,5.0,Florida Panthers,4.0,OT,"19,194",3:00,,0,2016
2016-03-07,10:30 PM,Vancouver Canucks,1.0,Los Angeles Kings,5.0,,"18,230",2:21,,0,2016
2016-03-07,7:00 PM,Tampa Bay Lightning,2.0,Philadelphia Flyers,4.0,,"17,906",2:30,,0,2016
2016-03-07,7:30 PM,Buffalo Sabres,4.0,Toronto Maple Leafs,3.0,SO,"18,950",2:50,,0,2016
2016-03-08,7:00 PM,New York Rangers,4.0,Buffalo Sabres,2.0,,"18,651",2:27,,0,2016
2016-03-08,7:00 PM,Ottawa Senators,3.0,Carolina Hurricanes,4.0,SO,"10,743",2:37,,0,2016
2016-03-08,7:00 PM,Detroit Red Wings,3.0,Columbus Blue Jackets,5.0,,"14,426",2:34,,0,2016
2016-03-08,9:00 PM,San Jose Sharks,3.0,Edmonton Oilers,0.0,,"16,839",2:22,,0,2016
2016-03-08,7:30 PM,Dallas Stars,3.0,Montreal Canadiens,4.0,OT,"21,288",2:38,,0,2016
2016-03-08,7:30 PM,Pittsburgh Penguins,1.0,New York Islanders,2.0,,"14,724",2:34,,0,2016
2016-03-08,7:30 PM,Boston Bruins,1.0,Tampa Bay Lightning,0.0,OT,"19,092",2:26,,0,2016
2016-03-08,8:00 PM,Nashville Predators,4.0,Winnipeg Jets,2.0,,"15,294",2:30,,0,2016
2016-03-09,9:30 PM,Nashville Predators,2.0,Calgary Flames,3.0,OT,"19,289",2:29,,0,2016
2016-03-09,10:00 PM,Anaheim Ducks,0.0,Colorado Avalanche,3.0,,"14,292",2:25,,0,2016
2016-03-09,10:30 PM,Washington Capitals,3.0,Los Angeles Kings,4.0,OT,"18,324",2:38,,0,2016
2016-03-09,8:00 PM,Chicago Blackhawks,2.0,St. Louis Blues,3.0,SO,"19,756",2:52,,0,2016
2016-03-09,7:00 PM,New York Islanders,3.0,Toronto Maple Leafs,4.0,SO,"18,889",2:49,,0,2016
2016-03-09,10:00 PM,Arizona Coyotes,2.0,Vancouver Canucks,3.0,OT,"18,374",2:33,,0,2016
2016-03-10,7:00 PM,Carolina Hurricanes,3.0,Boston Bruins,2.0,OT,"17,565",2:34,,0,2016
2016-03-10,7:30 PM,Winnipeg Jets,2.0,Detroit Red Wings,3.0,,"20,027",2:29,,0,2016
2016-03-10,7:30 PM,Ottawa Senators,2.0,Florida Panthers,6.0,,"15,051",2:33,,0,2016
2016-03-10,8:00 PM,Edmonton Oilers,2.0,Minnesota Wild,1.0,,"19,058",2:23,,0,2016
2016-03-10,7:30 PM,Buffalo Sabres,2.0,Montreal Canadiens,3.0,,"21,288",2:54,,0,2016
2016-03-10,10:30 PM,New Jersey Devils,3.0,San Jose Sharks,0.0,,"16,234",2:22,,0,2016
2016-03-11,7:00 PM,Pittsburgh Penguins,3.0,Columbus Blue Jackets,2.0,,"18,205",2:31,,0,2016
2016-03-11,9:00 PM,Arizona Coyotes,4.0,Calgary Flames,1.0,,"19,289",2:26,,0,2016
2016-03-11,8:30 PM,Chicago Blackhawks,2.0,Dallas Stars,5.0,,"18,532",2:33,,0,2016
2016-03-11,8:00 PM,Anaheim Ducks,2.0,St. Louis Blues,5.0,,"19,412",2:28,,0,2016
2016-03-11,7:30 PM,Philadelphia Flyers,3.0,Tampa Bay Lightning,1.0,,"19,092",2:20,,0,2016
2016-03-12,1:00 PM,New York Islanders,1.0,Boston Bruins,3.0,,"17,565",2:27,,0,2016
2016-03-12,1:00 PM,Carolina Hurricanes,2.0,Buffalo Sabres,3.0,OT,"19,070",2:35,,0,2016
2016-03-12,9:00 PM,St. Louis Blues,5.0,Dallas Stars,4.0,OT,"18,532",2:35,,0,2016
2016-03-12,2:00 PM,New York Rangers,2.0,Detroit Red Wings,3.0,OT,"20,027",2:37,,0,2016
2016-03-12,10:00 PM,Arizona Coyotes,4.0,Edmonton Oilers,0.0,,"16,839",2:29,,0,2016
2016-03-12,7:00 PM,Philadelphia Flyers,4.0,Florida Panthers,5.0,SO,"19,404",2:50,,0,2016
2016-03-12,10:30 PM,New Jersey Devils,2.0,Los Angeles Kings,1.0,OT,"18,412",2:30,,0,2016
2016-03-12,7:00 PM,Minnesota Wild,4.0,Montreal Canadiens,1.0,,"21,288",2:28,,0,2016
2016-03-12,7:00 PM,Toronto Maple Leafs,0.0,Ottawa Senators,4.0,,"18,557",2:27,,0,2016
2016-03-12,10:30 PM,Washington Capitals,2.0,San Jose Sharks,5.0,,"17,562",2:26,,0,2016
2016-03-12,10:00 PM,Nashville Predators,2.0,Vancouver Canucks,4.0,,"18,570",2:24,,0,2016
2016-03-12,7:00 PM,Colorado Avalanche,2.0,Winnipeg Jets,3.0,,"15,294",2:29,,0,2016
2016-03-13,3:00 PM,Tampa Bay Lightning,4.0,Columbus Blue Jackets,0.0,,"14,701",2:26,,0,2016
2016-03-13,7:30 PM,Toronto Maple Leafs,1.0,Detroit Red Wings,0.0,,"20,027",2:40,,0,2016
2016-03-13,12:30 PM,Pittsburgh Penguins,5.0,New York Rangers,3.0,,"18,006",2:25,,0,2016
2016-03-14,10:00 PM,New Jersey Devils,1.0,Anaheim Ducks,7.0,,"15,423",2:33,,0,2016
2016-03-14,9:00 PM,St. Louis Blues,4.0,Calgary Flames,7.0,,"19,107",2:43,,0,2016
2016-03-14,8:00 PM,Los Angeles Kings,5.0,Chicago Blackhawks,0.0,,"22,170",2:32,,0,2016
2016-03-14,9:00 PM,Nashville Predators,3.0,Edmonton Oilers,2.0,,"16,839",2:33,,0,2016
2016-03-14,7:00 PM,Florida Panthers,2.0,New York Islanders,3.0,,"14,106",2:18,,0,2016
2016-03-14,10:00 PM,Winnipeg Jets,5.0,Vancouver Canucks,2.0,,"18,361",2:14,,0,2016
2016-03-15,8:30 PM,Los Angeles Kings,5.0,Dallas Stars,2.0,,"18,532",2:27,,0,2016
2016-03-15,7:30 PM,Florida Panthers,4.0,Montreal Canadiens,1.0,,"21,288",2:31,,0,2016
2016-03-15,7:30 PM,Minnesota Wild,2.0,Ottawa Senators,3.0,OT,"18,966",2:34,,0,2016
2016-03-15,7:30 PM,Detroit Red Wings,3.0,Philadelphia Flyers,4.0,,"19,806",2:43,,0,2016
2016-03-15,7:00 PM,New York Islanders,1.0,Pittsburgh Penguins,2.0,SO,"18,456",2:41,,0,2016
2016-03-15,10:00 PM,Boston Bruins,2.0,San Jose Sharks,3.0,,"16,624",2:30,,0,2016
2016-03-15,7:30 PM,Tampa Bay Lightning,1.0,Toronto Maple Leafs,4.0,,"18,874",2:27,,0,2016
2016-03-15,7:00 PM,Carolina Hurricanes,1.0,Washington Capitals,2.0,OT,"18,506",2:22,,0,2016
2016-03-16,10:30 PM,New York Rangers,2.0,Anaheim Ducks,1.0,,"15,400",2:29,,0,2016
2016-03-16,7:00 PM,Montreal Canadiens,3.0,Buffalo Sabres,2.0,OT,"18,815",2:58,,0,2016
2016-03-16,10:00 PM,Winnipeg Jets,1.0,Calgary Flames,4.0,,"18,929",2:31,,0,2016
2016-03-16,8:00 PM,Philadelphia Flyers,3.0,Chicago Blackhawks,2.0,,"22,113",2:20,,0,2016
2016-03-16,9:30 PM,St. Louis Blues,4.0,Edmonton Oilers,6.0,,"16,839",2:39,,0,2016
2016-03-16,10:00 PM,Colorado Avalanche,3.0,Vancouver Canucks,1.0,,"18,426",2:20,,0,2016
2016-03-17,10:00 PM,San Jose Sharks,1.0,Arizona Coyotes,3.0,,"13,005",2:28,,0,2016
2016-03-17,7:00 PM,Detroit Red Wings,3.0,Columbus Blue Jackets,1.0,,"14,415",2:29,,0,2016
2016-03-17,8:30 PM,Tampa Bay Lightning,3.0,Dallas Stars,4.0,,"18,532",2:30,,0,2016
2016-03-17,10:30 PM,New York Rangers,3.0,Los Angeles Kings,4.0,OT,"18,230",2:36,,0,2016
2016-03-17,7:00 PM,Minnesota Wild,4.0,New Jersey Devils,7.0,,"15,114",2:32,,0,2016
2016-03-17,8:00 PM,New York Islanders,2.0,Nashville Predators,4.0,,"17,113",2:26,,0,2016
2016-03-17,7:00 PM,Carolina Hurricanes,2.0,Pittsburgh Penguins,4.0,,"18,455",2:31,,0,2016
2016-03-17,7:30 PM,Florida Panthers,4.0,Toronto Maple Leafs,1.0,,"18,922",2:32,,0,2016
2016-03-18,10:00 PM,Boston Bruins,0.0,Anaheim Ducks,4.0,,"16,707",2:20,,0,2016
2016-03-18,7:00 PM,Ottawa Senators,1.0,Buffalo Sabres,3.0,,"19,070",2:35,,0,2016
2016-03-18,9:00 PM,Colorado Avalanche,4.0,Calgary Flames,3.0,SO,"19,289",2:43,,0,2016
2016-03-18,9:00 PM,Vancouver Canucks,0.0,Edmonton Oilers,2.0,,"16,839",2:29,,0,2016
2016-03-18,8:00 PM,Chicago Blackhawks,4.0,Winnipeg Jets,0.0,,"15,294",2:23,,0,2016
2016-03-18,7:00 PM,Nashville Predators,1.0,Washington Capitals,4.0,,"18,506",2:28,,0,2016
2016-03-19,10:00 PM,Tampa Bay Lightning,2.0,Arizona Coyotes,0.0,,"14,183",2:35,,0,2016
2016-03-19,7:00 PM,New Jersey Devils,3.0,Columbus Blue Jackets,6.0,,"14,447",2:36,,0,2016
2016-03-19,8:00 PM,New York Islanders,0.0,Dallas Stars,3.0,,"18,532",2:21,,0,2016
2016-03-19,7:00 PM,Detroit Red Wings,5.0,Florida Panthers,3.0,,"20,817",2:38,,0,2016
2016-03-19,10:30 PM,Boston Bruins,1.0,Los Angeles Kings,2.0,,"18,373",2:26,,0,2016
2016-03-19,2:00 PM,Carolina Hurricanes,2.0,Minnesota Wild,3.0,SO,"19,044",2:38,,0,2016
2016-03-19,7:00 PM,Montreal Canadiens,0.0,Ottawa Senators,5.0,,"19,722",2:27,,0,2016
2016-03-19,1:00 PM,Pittsburgh Penguins,4.0,Philadelphia Flyers,1.0,,"19,967",2:39,,0,2016
2016-03-19,4:00 PM,New York Rangers,1.0,San Jose Sharks,4.0,,"16,888",2:30,,0,2016
2016-03-19,7:00 PM,Buffalo Sabres,1.0,Toronto Maple Leafs,4.0,,"18,829",2:30,,0,2016
2016-03-19,10:00 PM,St. Louis Blues,3.0,Vancouver Canucks,0.0,,"18,402",2:29,,0,2016
2016-03-20,8:30 PM,Minnesota Wild,3.0,Chicago Blackhawks,2.0,SO,"22,059",2:50,,0,2016
2016-03-20,9:30 PM,Colorado Avalanche,3.0,Edmonton Oilers,2.0,,"16,839",2:27,,0,2016
2016-03-20,7:00 PM,Calgary Flames,4.0,Montreal Canadiens,1.0,,"21,288",2:25,,0,2016
2016-03-20,5:00 PM,Columbus Blue Jackets,1.0,New Jersey Devils,2.0,,"15,146",2:26,,0,2016
2016-03-20,6:00 PM,Washington Capitals,2.0,Pittsburgh Penguins,6.0,,"18,656",2:41,,0,2016
2016-03-20,10:00 PM,Arizona Coyotes,0.0,San Jose Sharks,3.0,,"15,756",2:29,,0,2016
2016-03-20,3:00 PM,Anaheim Ducks,3.0,Winnipeg Jets,2.0,OT,"15,294",2:40,,0,2016
2016-03-21,8:00 PM,Los Angeles Kings,2.0,Nashville Predators,5.0,,"17,113",2:30,,0,2016
2016-03-21,7:30 PM,Philadelphia Flyers,4.0,New York Islanders,1.0,,"14,329",2:23,,0,2016
2016-03-21,7:00 PM,Florida Panthers,2.0,New York Rangers,4.0,,"18,006",2:36,,0,2016
2016-03-21,7:30 PM,Calgary Flames,2.0,Toronto Maple Leafs,5.0,,"19,069",2:32,,0,2016
2016-03-22,10:00 PM,Edmonton Oilers,2.0,Arizona Coyotes,4.0,,"13,408",2:25,,0,2016
2016-03-22,7:00 PM,Buffalo Sabres,3.0,Carolina Hurricanes,2.0,,"12,676",2:30,,0,2016
2016-03-22,7:00 PM,Philadelphia Flyers,2.0,Columbus Blue Jackets,3.0,SO,"16,230",2:57,,0,2016
2016-03-22,8:30 PM,Dallas Stars,6.0,Chicago Blackhawks,2.0,,"22,034",2:27,,0,2016
2016-03-22,8:30 PM,Los Angeles Kings,1.0,Minnesota Wild,2.0,,"19,018",2:32,,0,2016
2016-03-22,7:30 PM,Anaheim Ducks,3.0,Montreal Canadiens,4.0,,"21,288",2:28,,0,2016
2016-03-22,7:30 PM,Washington Capitals,4.0,Ottawa Senators,2.0,,"19,313",2:28,,0,2016
2016-03-22,10:30 PM,St. Louis Blues,1.0,San Jose Sharks,0.0,,"15,411",2:28,,0,2016
2016-03-22,7:30 PM,Detroit Red Wings,2.0,Tampa Bay Lightning,6.0,,"19,092",2:29,,0,2016
2016-03-22,8:00 PM,Vancouver Canucks,0.0,Winnipeg Jets,2.0,,"15,294",2:17,,0,2016
2016-03-23,7:00 PM,Ottawa Senators,1.0,New York Islanders,3.0,,"13,837",2:27,,0,2016
2016-03-23,8:00 PM,Boston Bruins,2.0,New York Rangers,5.0,,"18,006",2:41,,0,2016
2016-03-24,10:00 PM,Dallas Stars,1.0,Arizona Coyotes,3.0,,"11,887",2:28,,0,2016
2016-03-24,7:00 PM,Florida Panthers,4.0,Boston Bruins,1.0,,"17,565",2:45,,0,2016
2016-03-24,7:00 PM,Carolina Hurricanes,3.0,Columbus Blue Jackets,2.0,,"16,031",2:34,,0,2016
2016-03-24,9:00 PM,Philadelphia Flyers,4.0,Colorado Avalanche,2.0,,"18,087",2:28,,0,2016
2016-03-24,7:30 PM,Montreal Canadiens,3.0,Detroit Red Wings,4.0,,"20,027",2:37,,0,2016
2016-03-24,8:00 PM,Calgary Flames,2.0,Minnesota Wild,6.0,,"19,032",2:34,,0,2016
2016-03-24,8:00 PM,Vancouver Canucks,2.0,Nashville Predators,3.0,SO,"17,113",2:35,,0,2016
2016-03-24,7:00 PM,New Jersey Devils,3.0,Pittsburgh Penguins,0.0,,"18,610",2:21,,0,2016
2016-03-24,10:30 PM,Edmonton Oilers,6.0,San Jose Sharks,3.0,,"16,570",2:28,,0,2016
2016-03-24,7:30 PM,Anaheim Ducks,5.0,Toronto Maple Leafs,6.0,OT,"18,935",2:38,,0,2016
2016-03-24,8:00 PM,Los Angeles Kings,1.0,Winnipeg Jets,4.0,,"15,294",2:23,,0,2016
2016-03-25,7:00 PM,Washington Capitals,1.0,New Jersey Devils,0.0,OT,"16,514",2:27,,0,2016
2016-03-25,8:00 PM,Vancouver Canucks,0.0,St. Louis Blues,4.0,,"19,580",2:23,,0,2016
2016-03-25,7:30 PM,New York Islanders,4.0,Tampa Bay Lightning,7.0,,"19,092",2:37,,0,2016
2016-03-26,10:00 PM,Philadelphia Flyers,1.0,Arizona Coyotes,2.0,,"16,002",2:44,,0,2016
2016-03-26,1:00 PM,Winnipeg Jets,2.0,Buffalo Sabres,3.0,,"19,070",2:24,,0,2016
2016-03-26,7:00 PM,New York Islanders,4.0,Carolina Hurricanes,3.0,OT,"11,636",2:29,,0,2016
2016-03-26,10:00 PM,Chicago Blackhawks,4.0,Calgary Flames,1.0,,"19,289",2:23,,0,2016
2016-03-26,3:00 PM,Minnesota Wild,4.0,Colorado Avalanche,0.0,,"18,007",2:31,,0,2016
2016-03-26,2:00 PM,Pittsburgh Penguins,7.0,Detroit Red Wings,2.0,,"20,027",2:36,,0,2016
2016-03-26,10:00 PM,Edmonton Oilers,4.0,Los Angeles Kings,6.0,,"18,230",2:32,,0,2016
2016-03-26,7:00 PM,New York Rangers,5.0,Montreal Canadiens,2.0,,"21,288",2:22,,0,2016
2016-03-26,8:00 PM,Columbus Blue Jackets,1.0,Nashville Predators,5.0,,"17,113",2:24,,0,2016
2016-03-26,7:00 PM,Anaheim Ducks,4.0,Ottawa Senators,3.0,OT,"18,162",2:29,,0,2016
2016-03-26,4:00 PM,Dallas Stars,4.0,San Jose Sharks,2.0,,"16,439",2:35,,0,2016
2016-03-26,7:00 PM,Florida Panthers,5.0,Tampa Bay Lightning,2.0,,"19,092",2:28,,0,2016
2016-03-26,7:00 PM,Boston Bruins,3.0,Toronto Maple Leafs,1.0,,"19,185",2:38,,0,2016
2016-03-26,7:00 PM,St. Louis Blues,4.0,Washington Capitals,0.0,,"18,506",2:21,,0,2016
2016-03-27,5:00 PM,New Jersey Devils,2.0,Carolina Hurricanes,3.0,,"12,792",2:23,,0,2016
2016-03-27,7:30 PM,Pittsburgh Penguins,3.0,New York Rangers,2.0,OT,"18,006",2:42,,0,2016
2016-03-27,8:00 PM,Chicago Blackhawks,3.0,Vancouver Canucks,2.0,,"18,570",2:26,,0,2016
2016-03-28,10:00 PM,Calgary Flames,5.0,Arizona Coyotes,2.0,,"14,347",2:30,,0,2016
2016-03-28,7:30 PM,Buffalo Sabres,2.0,Detroit Red Wings,3.0,,"20,027",2:30,,0,2016
2016-03-28,9:00 PM,Anaheim Ducks,2.0,Edmonton Oilers,1.0,,"16,839",2:27,,0,2016
2016-03-28,8:00 PM,Colorado Avalanche,4.0,Nashville Predators,3.0,,"16,443",2:34,,0,2016
2016-03-28,7:00 PM,Winnipeg Jets,2.0,Philadelphia Flyers,3.0,OT,"19,100",2:36,,0,2016
2016-03-28,10:00 PM,Los Angeles Kings,2.0,San Jose Sharks,5.0,,"17,066",2:29,,0,2016
2016-03-28,7:30 PM,Toronto Maple Leafs,0.0,Tampa Bay Lightning,3.0,,"19,092",2:31,,0,2016
2016-03-28,7:00 PM,Columbus Blue Jackets,1.0,Washington Capitals,4.0,,"18,506",2:26,,0,2016
2016-03-29,8:30 PM,Nashville Predators,2.0,Dallas Stars,5.0,,"18,265",2:36,,0,2016
2016-03-29,7:30 PM,Toronto Maple Leafs,5.0,Florida Panthers,2.0,,"16,724",2:25,,0,2016
2016-03-29,8:00 PM,Chicago Blackhawks,1.0,Minnesota Wild,4.0,,"19,190",2:19,,0,2016
2016-03-29,7:30 PM,Detroit Red Wings,3.0,Montreal Canadiens,4.0,,"21,288",2:39,,0,2016
2016-03-29,7:00 PM,Boston Bruins,1.0,New Jersey Devils,2.0,,"15,486",2:27,,0,2016
2016-03-29,7:00 PM,Carolina Hurricanes,1.0,New York Islanders,2.0,SO,"13,733",2:35,,0,2016
2016-03-29,7:00 PM,Buffalo Sabres,4.0,Pittsburgh Penguins,5.0,SO,"18,513",2:48,,0,2016
2016-03-29,8:30 PM,Colorado Avalanche,1.0,St. Louis Blues,3.0,,"19,263",2:27,,0,2016
2016-03-29,10:00 PM,San Jose Sharks,4.0,Vancouver Canucks,1.0,,"18,315",2:30,,0,2016
2016-03-30,10:00 PM,Calgary Flames,3.0,Anaheim Ducks,8.0,,"16,004",2:32,,0,2016
2016-03-30,8:00 PM,Washington Capitals,1.0,Philadelphia Flyers,2.0,SO,"19,850",2:50,,0,2016
2016-03-30,7:30 PM,Ottawa Senators,2.0,Winnipeg Jets,1.0,,"15,294",2:18,,0,2016
2016-03-31,7:00 PM,Toronto Maple Leafs,1.0,Buffalo Sabres,4.0,,"18,873",2:40,,0,2016
2016-03-31,7:00 PM,New York Rangers,3.0,Carolina Hurricanes,4.0,,"16,336",2:31,,0,2016
2016-03-31,8:30 PM,Arizona Coyotes,1.0,Dallas Stars,4.0,,"18,532",2:28,,0,2016
2016-03-31,7:30 PM,New Jersey Devils,2.0,Florida Panthers,3.0,,"15,803",2:34,,0,2016
2016-03-31,10:30 PM,Calgary Flames,0.0,Los Angeles Kings,3.0,,"18,417",2:21,,0,2016
2016-03-31,8:00 PM,Ottawa Senators,3.0,Minnesota Wild,2.0,,"19,032",2:20,,0,2016
2016-03-31,7:00 PM,Columbus Blue Jackets,3.0,New York Islanders,4.0,,"13,857",2:30,,0,2016
2016-03-31,7:00 PM,Nashville Predators,2.0,Pittsburgh Penguins,5.0,,"18,560",2:26,,0,2016
2016-03-31,10:30 PM,Vancouver Canucks,4.0,San Jose Sharks,2.0,,"15,689",2:28,,0,2016
2016-03-31,7:30 PM,Montreal Canadiens,3.0,Tampa Bay Lightning,0.0,,"19,092",2:29,,0,2016
2016-04-01,10:00 PM,Vancouver Canucks,3.0,Anaheim Ducks,2.0,,"16,331",2:29,,0,2016
2016-04-01,9:00 PM,Washington Capitals,4.0,Colorado Avalanche,2.0,,"18,049",2:24,,0,2016
2016-04-01,7:30 PM,Minnesota Wild,2.0,Detroit Red Wings,3.0,,"20,027",2:25,,0,2016
2016-04-01,8:00 PM,Boston Bruins,6.0,St. Louis Blues,5.0,,"19,202",2:40,,0,2016
